base_id,input_url,base,found,resolved_url,resolved_ext,detected_kind,content_type,http_status,note
EFTA00033278,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033278.pdf,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033278,True,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033278.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA00033279,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033279.pdf,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033279,True,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033279.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA00033280,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033280.pdf,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033280,True,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033280.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA00033281,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033281.pdf,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033281,True,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033281.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA00033282,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033282.pdf,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033282,True,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033282.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA00033284,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033284.pdf,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033284,True,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033284.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA00033285,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033285.pdf,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033285,True,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033285.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA00033286,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033286.pdf,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033286,True,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033286.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA00033289,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033289.pdf,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033289,True,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033289.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA00033290,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033290.pdf,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033290,True,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033290.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA00033293,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033293.pdf,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033293,True,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033293.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA00033294,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033294.pdf,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033294,True,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033294.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA00033295,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033295.pdf,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033295,True,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033295.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA00033296,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033296.pdf,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033296,True,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033296.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA00033297,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033297.pdf,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033297,True,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033297.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA00033298,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033298.pdf,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033298,True,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033298.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA00033301,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033301.pdf,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033301,True,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033301.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA00033303,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033303.pdf,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033303,True,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033303.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA00033304,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033304.pdf,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033304,True,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033304.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA00033305,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033305.pdf,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033305,True,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033305.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA00033306,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033306.pdf,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033306,True,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033306.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA00033307,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033307.pdf,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033307,True,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033307.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA00033308,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033308.pdf,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033308,True,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033308.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA00033311,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033311.pdf,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033311,True,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033311.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA00033312,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033312.pdf,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033312,True,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033312.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA00033314,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033314.pdf,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033314,True,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033314.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA00033315,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033315.pdf,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033315,True,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033315.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA00033316,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033316.pdf,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033316,True,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033316.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA00033317,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033317.pdf,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033317,True,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033317.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA00033318,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033318.pdf,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033318,True,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033318.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA00033319,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033319.pdf,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033319,True,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033319.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA00033321,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033321.pdf,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033321,True,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033321.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA00033323,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033323.pdf,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033323,True,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033323.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA00033324,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033324.pdf,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033324,True,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033324.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA00033326,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033326.pdf,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033326,True,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033326.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA00033328,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033328.pdf,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033328,True,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033328.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA00033329,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033329.pdf,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033329,True,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033329.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA00033330,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033330.pdf,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033330,True,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033330.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA00033331,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033331.pdf,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033331,True,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033331.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA00033332,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033332.pdf,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033332,True,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033332.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA00033333,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033333.pdf,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033333,True,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033333.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA00033334,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033334.pdf,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033334,True,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033334.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA00033335,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033335.pdf,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033335,True,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033335.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA00033336,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033336.pdf,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033336,True,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033336.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA00033339,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033339.pdf,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033339,True,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033339.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA00033340,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033340.pdf,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033340,True,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033340.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA00033341,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033341.pdf,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033341,True,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033341.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA00033342,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033342.pdf,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033342,True,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033342.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA00033344,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033344.pdf,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033344,True,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033344.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA00033346,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033346.pdf,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033346,True,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033346.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA00033350,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033350.pdf,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033350,True,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033350.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA00033351,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033351.pdf,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033351,True,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033351.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA00033352,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033352.pdf,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033352,True,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033352.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA00033354,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033354.pdf,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033354,True,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033354.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA00033357,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033357.pdf,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033357,True,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033357.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA00033359,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033359.pdf,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033359,True,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033359.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA00033360,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033360.pdf,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033360,True,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033360.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA00033364,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033364.pdf,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033364,True,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033364.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA00033367,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033367.pdf,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033367,True,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033367.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA00033368,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033368.pdf,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033368,True,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033368.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA00033369,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033369.pdf,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033369,True,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033369.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA00033370,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033370.pdf,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033370,True,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033370.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA00033371,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033371.pdf,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033371,True,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033371.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA00033374,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033374.pdf,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033374,True,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033374.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA00033375,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033375.pdf,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033375,True,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033375.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA00033376,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033376.pdf,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033376,True,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033376.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA00033377,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033377.pdf,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033377,True,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033377.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA00033378,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033378.pdf,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033378,True,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033378.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA00033379,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033379.pdf,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033379,True,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033379.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA00033380,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033380.pdf,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033380,True,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033380.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA00033382,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033382.pdf,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033382,True,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033382.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA00033383,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033383.pdf,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033383,True,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033383.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA00033385,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033385.pdf,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033385,True,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033385.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA00033391,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033391.pdf,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033391,True,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033391.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA00033393,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033393.pdf,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033393,True,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033393.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA00033395,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033395.pdf,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033395,True,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033395.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA00033396,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033396.pdf,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033396,True,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033396.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA00033398,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033398.pdf,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033398,True,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033398.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA00033400,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033400.pdf,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033400,True,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033400.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA00033401,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033401.pdf,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033401,True,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033401.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA00033402,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033402.pdf,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033402,True,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033402.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA00033403,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033403.pdf,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033403,True,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033403.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA00033404,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033404.pdf,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033404,True,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033404.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA00033405,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033405.pdf,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033405,True,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033405.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA00033406,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033406.pdf,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033406,True,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033406.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA00033407,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033407.pdf,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033407,True,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033407.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA00033408,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033408.pdf,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033408,True,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033408.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA00033412,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033412.pdf,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033412,True,https://www.justice.gov/epstein/files/DataSet%208/EFTA00033412.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA00064598,https://www.justice.gov/epstein/files/DataSet%209/EFTA00064598.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA00064598,True,https://www.justice.gov/epstein/files/DataSet%209/EFTA00064598.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA00064599,https://www.justice.gov/epstein/files/DataSet%209/EFTA00064599.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA00064599,True,https://www.justice.gov/epstein/files/DataSet%209/EFTA00064599.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA00064600,https://www.justice.gov/epstein/files/DataSet%209/EFTA00064600.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA00064600,True,https://www.justice.gov/epstein/files/DataSet%209/EFTA00064600.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA00064601,https://www.justice.gov/epstein/files/DataSet%209/EFTA00064601.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA00064601,True,https://www.justice.gov/epstein/files/DataSet%209/EFTA00064601.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA00064602,https://www.justice.gov/epstein/files/DataSet%209/EFTA00064602.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA00064602,True,https://www.justice.gov/epstein/files/DataSet%209/EFTA00064602.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA00064603,https://www.justice.gov/epstein/files/DataSet%209/EFTA00064603.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA00064603,True,https://www.justice.gov/epstein/files/DataSet%209/EFTA00064603.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA00064604,https://www.justice.gov/epstein/files/DataSet%209/EFTA00064604.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA00064604,True,https://www.justice.gov/epstein/files/DataSet%209/EFTA00064604.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA00064605,https://www.justice.gov/epstein/files/DataSet%209/EFTA00064605.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA00064605,True,https://www.justice.gov/epstein/files/DataSet%209/EFTA00064605.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA00064606,https://www.justice.gov/epstein/files/DataSet%209/EFTA00064606.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA00064606,True,https://www.justice.gov/epstein/files/DataSet%209/EFTA00064606.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA00064607,https://www.justice.gov/epstein/files/DataSet%209/EFTA00064607.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA00064607,True,https://www.justice.gov/epstein/files/DataSet%209/EFTA00064607.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA00064609,https://www.justice.gov/epstein/files/DataSet%209/EFTA00064609.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA00064609,True,https://www.justice.gov/epstein/files/DataSet%209/EFTA00064609.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA00064610,https://www.justice.gov/epstein/files/DataSet%209/EFTA00064610.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA00064610,True,https://www.justice.gov/epstein/files/DataSet%209/EFTA00064610.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA00064611,https://www.justice.gov/epstein/files/DataSet%209/EFTA00064611.pdf,https://www.justice.gov/epstein/files/DataSet%209/EFTA00064611,True,https://www.justice.gov/epstein/files/DataSet%209/EFTA00064611.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
